evt_id,evt_time,evt_duration,evt_frame_url,evt_video_url,evt_type,evt_desc,evt_fix_desc
EV-20240501-028,2024-05-01 19:35:44,80,http://storage.example.com/frames/028.jpg,http://storage.example.com/videos/20240501_193544.mp4,灯光闪烁,"大厅灯光闪烁","更换灯管"
EV-20240501-029,2024-05-01 19:40:44,45,http://storage.example.com/frames/029.jpg,http://storage.example.com/videos/20240501_194044.mp4,门未关好,"南门未关紧","已关闭"
EV-20240501-030,2024-05-01 19:45:44,70,http://storage.example.com/frames/030.jpg,http://storage.example.com/videos/20240501_194544.mp4,异常噪音,"停车场有异响","巡查未发现异常"
EV-20240501-031,2024-05-01 19:50:44,90,http://storage.example.com/frames/031.jpg,http://storage.example.com/videos/20240501_195044.mp4,水渍发现,"卫生间地面有水","已拖干"
EV-20240501-032,2024-05-01 19:55:44,120,http://storage.example.com/frames/032.jpg,http://storage.example.com/videos/20240501_195544.mp4,灯管损坏,"三楼灯管损坏","已更换"
EV-20240501-033,2024-05-01 20:00:44,30,http://storage.example.com/frames/033.jpg,http://storage.example.com/videos/20240501_200044.mp4,门禁异常,"门禁刷卡延迟","已重启"
EV-20240501-034,2024-05-01 20:05:44,80,http://storage.example.com/frames/034.jpg,http://storage.example.com/videos/20240501_200544.mp4,电梯卡顿,"电梯门关闭缓慢","已报修"
EV-20240501-035,2024-05-01 20:10:44,55,http://storage.example.com/frames/035.jpg,http://storage.example.com/videos/20240501_201044.mp4,玻璃破损,"楼梯间玻璃裂纹","已贴警示"
EV-20240501-036,2024-05-01 20:15:44,70,http://storage.example.com/frames/036.jpg,http://storage.example.com/videos/20240501_201544.mp4,异味报警,"一楼有异味","加强通风"
EV-20240501-037,2024-05-01 20:20:44,100,http://storage.example.com/frames/037.jpg,http://storage.example.com/videos/20240501_202044.mp4,门口积水,"东门口有积水","已排水"
EV-20240501-038,2024-05-01 20:25:44,40,http://storage.example.com/frames/038.jpg,http://storage.example.com/videos/20240501_202544.mp4,标识脱落,"安全出口标识掉落","已安装"
EV-20240501-039,2024-05-01 20:30:44,60,http://storage.example.com/frames/039.jpg,http://storage.example.com/videos/20240501_203044.mp4,门锁损坏,"办公室门锁损坏","已更换"
EV-20240501-040,2024-05-01 20:35:44,75,http://storage.example.com/frames/040.jpg,http://storage.example.com/videos/20240501_203544.mp4,电源跳闸,"机房电源跳闸","已恢复"
EV-20240501-041,2024-05-01 20:40:44,90,http://storage.example.com/frames/041.jpg,http://storage.example.com/videos/20240501_204044.mp4,垃圾溢出,"垃圾桶未及时清理","已处理"
EV-20240501-042,2024-05-01 20:45:44,50,http://storage.example.com/frames/042.jpg,http://storage.example.com/videos/20240501_204544.mp4,门禁误报,"门禁误报警","已校准"
EV-20240501-043,2024-05-01 20:50:44,110,http://storage.example.com/frames/043.jpg,http://storage.example.com/videos/20240501_205044.mp4,空调故障,"空调漏水","已报修"
EV-20240501-044,2024-05-01 20:55:44,35,http://storage.example.com/frames/044.jpg,http://storage.example.com/videos/20240501_205544.mp4,地砖松动,"大厅地砖松动","已修复"
EV-20240501-045,2024-05-01 21:00:44,60,http://storage.example.com/frames/045.jpg,http://storage.example.com/videos/20240501_210044.mp4,门口拥堵,"早高峰拥堵","加强疏导"
EV-20240501-046,2024-05-01 21:05:44,80,http://storage.example.com/frames/046.jpg,http://storage.example.com/videos/20240501_210544.mp4,灯光闪烁,"走廊灯光闪烁","更换灯管"
EV-20240501-047,2024-05-01 21:10:44,45,http://storage.example.com/frames/047.jpg,http://storage.example.com/videos/20240501_211044.mp4,门未关好,"北门未关紧","已关闭"
EV-20240501-048,2024-05-01 21:15:44,70,http://storage.example.com/frames/048.jpg,http://storage.example.com/videos/20240501_211544.mp4,异常噪音,"配电房有异响","已巡查"
EV-20240501-049,2024-05-01 21:20:44,90,http://storage.example.com/frames/049.jpg,http://storage.example.com/videos/20240501_212044.mp4,水渍发现,"楼道地面有水","已清理"
EV-20240501-050,2024-05-01 21:25:44,120,http://storage.example.com/frames/050.jpg,http://storage.example.com/videos/20240501_212544.mp4,灯管损坏,"四楼灯管损坏","已更换"
EV-20240501-051,2024-05-01 21:30:44,60,http://storage.example.com/frames/051.jpg,http://storage.example.com/videos/20240501_213044.mp4,门未关好,"仓库门未关","已锁门"
EV-20240501-052,2024-05-01 21:35:44,45,http://storage.example.com/frames/052.jpg,http://storage.example.com/videos/20240501_213544.mp4,异常噪音,"风机异响","已检修"
EV-20240501-053,2024-05-01 21:40:44,90,http://storage.example.com/frames/053.jpg,http://storage.example.com/videos/20240501_214044.mp4,水渍发现,"楼梯口有水渍","已拖干"
EV-20240501-054,2024-05-01 21:45:44,120,http://storage.example.com/frames/054.jpg,http://storage.example.com/videos/20240501_214544.mp4,灯管损坏,"一楼灯管闪烁","已更换"
EV-20240501-055,2024-05-01 21:50:44,30,http://storage.example.com/frames/055.jpg,http://storage.example.com/videos/20240501_215044.mp4,门禁异常,"门禁无响应","重启恢复"
EV-20240501-056,2024-05-01 21:55:44,80,http://storage.example.com/frames/056.jpg,http://storage.example.com/videos/20240501_215544.mp4,电梯卡顿,"电梯停顿","已报修"
EV-20240501-057,2024-05-01 22:00:44,55,http://storage.example.com/frames/057.jpg,http://storage.example.com/videos/20240501_220044.mp4,玻璃破损,"窗户玻璃裂纹","贴警示"
EV-20240501-058,2024-05-01 22:05:44,70,http://storage.example.com/frames/058.jpg,http://storage.example.com/videos/20240501_220544.mp4,异味报警,"配电房异味","加强通风"
EV-20240501-059,2024-05-01 22:10:44,100,http://storage.example.com/frames/059.jpg,http://storage.example.com/videos/20240501_221044.mp4,门口积水,"西门口积水","已排水"
EV-20240501-060,2024-05-01 22:15:44,40,http://storage.example.com/frames/060.jpg,http://storage.example.com/videos/20240501_221544.mp4,标识脱落,"楼道标识掉落","已安装"
EV-20240501-061,2024-05-01 22:20:44,60,http://storage.example.com/frames/061.jpg,http://storage.example.com/videos/20240501_222044.mp4,门锁损坏,"仓库门锁坏","更换"
EV-20240501-062,2024-05-01 22:25:44,75,http://storage.example.com/frames/062.jpg,http://storage.example.com/videos/20240501_222544.mp4,电源跳闸,"办公室跳闸","已恢复"
EV-20240501-063,2024-05-01 22:30:44,90,http://storage.example.com/frames/063.jpg,http://storage.example.com/videos/20240501_223044.mp4,垃圾溢出,"垃圾未清理","已处理"
EV-20240501-064,2024-05-01 22:35:44,50,http://storage.example.com/frames/064.jpg,http://storage.example.com/videos/20240501_223544.mp4,门禁误报,"门禁误报","已校准"
EV-20240501-065,2024-05-01 22:40:44,110,http://storage.example.com/frames/065.jpg,http://storage.example.com/videos/20240501_224044.mp4,空调故障,"空调不制热","报修"
EV-20240501-066,2024-05-01 22:45:44,35,http://storage.example.com/frames/066.jpg,http://storage.example.com/videos/20240501_224544.mp4,地砖松动,"地砖松动","修复"
EV-20240501-067,2024-05-01 22:50:44,60,http://storage.example.com/frames/067.jpg,http://storage.example.com/videos/20240501_225044.mp4,门口拥堵,"门口拥堵","疏导"
EV-20240501-068,2024-05-01 22:55:44,80,http://storage.example.com/frames/068.jpg,http://storage.example.com/videos/20240501_225544.mp4,灯光闪烁,"灯光闪烁","更换"
EV-20240501-069,2024-05-01 23:00:44,45,http://storage.example.com/frames/069.jpg,http://storage.example.com/videos/20240501_230044.mp4,门未关好,"门未关好","已关"
EV-20240501-070,2024-05-01 23:05:44,70,http://storage.example.com/frames/070.jpg,http://storage.example.com/videos/20240501_230544.mp4,异常噪音,"设备异响","检修"
EV-20240501-071,2024-05-01 23:10:44,90,http://storage.example.com/frames/071.jpg,http://storage.example.com/videos/20240501_231044.mp4,水渍发现,"地面有水","清理"
EV-20240501-072,2024-05-01 23:15:44,120,http://storage.example.com/frames/072.jpg,http://storage.example.com/videos/20240501_231544.mp4,灯管损坏,"灯管损坏","更换"
EV-20240501-073,2024-05-01 23:20:44,30,http://storage.example.com/frames/073.jpg,http://storage.example.com/videos/20240501_232044.mp4,门禁异常,"门禁异常","重启"
EV-20240501-074,2024-05-01 23:25:44,80,http://storage.example.com/frames/074.jpg,http://storage.example.com/videos/20240501_232544.mp4,电梯卡顿,"电梯卡顿","报修"
EV-20240501-075,2024-05-01 23:30:44,55,http://storage.example.com/frames/075.jpg,http://storage.example.com/videos/20240501_233044.mp4,玻璃破损,"玻璃裂纹","贴警示"
EV-20240501-076,2024-05-01 23:35:44,70,http://storage.example.com/frames/076.jpg,http://storage.example.com/videos/20240501_233544.mp4,异味报警,"异味报警","通风"
EV-20240501-077,2024-05-01 23:40:44,100,http://storage.example.com/frames/077.jpg,http://storage.example.com/videos/20240501_234044.mp4,门口积水,"门口积水","排水"
EV-20240501-078,2024-05-01 23:45:44,40,http://storage.example.com/frames/078.jpg,http://storage.example.com/videos/20240501_234544.mp4,标识脱落,"标识脱落","安装"
EV-20240501-079,2024-05-01 23:50:44,60,http://storage.example.com/frames/079.jpg,http://storage.example.com/videos/20240501_235044.mp4,门锁损坏,"门锁损坏","更换"
EV-20240501-080,2024-05-01 23:55:44,75,http://storage.example.com/frames/080.jpg,http://storage.example.com/videos/20240501_235544.mp4,电源跳闸,"电源跳闸","恢复"
EV-20240501-081,2024-05-02 00:00:44,90,http://storage.example.com/frames/081.jpg,http://storage.example.com/videos/20240502_000044.mp4,垃圾溢出,"垃圾溢出","清理"
EV-20240501-082,2024-05-02 00:05:44,50,http://storage.example.com/frames/082.jpg,http://storage.example.com/videos/20240502_000544.mp4,门禁误报,"门禁误报","校准"
EV-20240501-083,2024-05-02 00:10:44,110,http://storage.example.com/frames/083.jpg,http://storage.example.com/videos/20240502_001044.mp4,空调故障,"空调故障","报修"
EV-20240501-084,2024-05-02 00:15:44,35,http://storage.example.com/frames/084.jpg,http://storage.example.com/videos/20240502_001544.mp4,地砖松动,"地砖松动","修复"
EV-20240501-085,2024-05-02 00:20:44,60,http://storage.example.com/frames/085.jpg,http://storage.example.com/videos/20240502_002044.mp4,门口拥堵,"门口拥堵","疏导"
EV-20240501-086,2024-05-02 00:25:44,80,http://storage.example.com/frames/086.jpg,http://storage.example.com/videos/20240502_002544.mp4,灯光闪烁,"灯光闪烁","更换"
EV-20240501-087,2024-05-02 00:30:44,45,http://storage.example.com/frames/087.jpg,http://storage.example.com/videos/20240502_003044.mp4,门未关好,"门未关好","已关"
EV-20240501-088,2024-05-02 00:35:44,70,http://storage.example.com/frames/088.jpg,http://storage.example.com/videos/20240502_003544.mp4,异常噪音,"异常噪音","检修"
EV-20240501-089,2024-05-02 00:40:44,90,http://storage.example.com/frames/089.jpg,http://storage.example.com/videos/20240502_004044.mp4,水渍发现,"水渍发现","清理"
EV-20240501-090,2024-05-02 00:45:44,120,http://storage.example.com/frames/090.jpg,http://storage.example.com/videos/20240502_004544.mp4,灯管损坏,"灯管损坏","更换"
EV-20240501-091,2024-05-02 00:50:44,30,http://storage.example.com/frames/091.jpg,http://storage.example.com/videos/20240502_005044.mp4,门禁异常,"门禁异常","重启"
EV-20240501-092,2024-05-02 00:55:44,80,http://storage.example.com/frames/092.jpg,http://storage.example.com/videos/20240502_005544.mp4,电梯卡顿,"电梯卡顿","报修"
EV-20240501-093,2024-05-02 01:00:44,55,http://storage.example.com/frames/093.jpg,http://storage.example.com/videos/20240502_010044.mp4,玻璃破损,"玻璃破损","贴警示"
EV-20240501-094,2024-05-02 01:05:44,70,http://storage.example.com/frames/094.jpg,http://storage.example.com/videos/20240502_010544.mp4,异味报警,"异味报警","通风"
EV-20240501-095,2024-05-02 01:10:44,100,http://storage.example.com/frames/095.jpg,http://storage.example.com/videos/20240502_011044.mp4,门口积水,"门口积水","排水"
EV-20240501-096,2024-05-02 01:15:44,40,http://storage.example.com/frames/096.jpg,http://storage.example.com/videos/20240502_011544.mp4,标识脱落,"标识脱落","安装"
EV-20240501-097,2024-05-02 01:20:44,60,http://storage.example.com/frames/097.jpg,http://storage.example.com/videos/20240502_012044.mp4,门锁损坏,"门锁损坏","更换"
EV-20240501-098,2024-05-02 01:25:44,75,http://storage.example.com/frames/098.jpg,http://storage.example.com/videos/20240502_012544.mp4,电源跳闸,"电源跳闸","恢复"
EV-20240501-099,2024-05-02 01:30:44,90,http://storage.example.com/frames/099.jpg,http://storage.example.com/videos/20240502_013044.mp4,垃圾溢出,"垃圾溢出","清理"
EV-20240501-100,2024-05-02 01:35:44,50,http://storage.example.com/frames/100.jpg,http://storage.example.com/videos/20240502_013544.mp4,门禁误报,"门禁误报","校准"
EV-20240501-101,2024-05-02 01:40:44,110,http://storage.example.com/frames/101.jpg,http://storage.example.com/videos/20240502_014044.mp4,空调故障,"空调故障","报修"
EV-20240501-102,2024-05-02 01:45:44,35,http://storage.example.com/frames/102.jpg,http://storage.example.com/videos/20240502_014544.mp4,地砖松动,"地砖松动","修复"
EV-20240501-103,2024-05-02 01:50:44,60,http://storage.example.com/frames/103.jpg,http://storage.example.com/videos/20240502_015044.mp4,门口拥堵,"门口拥堵","疏导"
EV-20240501-104,2024-05-02 01:55:44,80,http://storage.example.com/frames/104.jpg,http://storage.example.com/videos/20240502_015544.mp4,灯光闪烁,"灯光闪烁","更换"
EV-20240501-105,2024-05-02 02:00:44,45,http://storage.example.com/frames/105.jpg,http://storage.example.com/videos/20240502_020044.mp4,门未关好,"门未关好","已关"
EV-20240501-106,2024-05-02 02:05:44,70,http://storage.example.com/frames/106.jpg,http://storage.example.com/videos/20240502_020544.mp4,异常噪音,"异常噪音","检修"
EV-20240501-107,2024-05-02 02:10:44,90,http://storage.example.com/frames/107.jpg,http://storage.example.com/videos/20240502_021044.mp4,水渍发现,"水渍发现","清理"
EV-20240501-108,2024-05-02 02:15:44,120,http://storage.example.com/frames/108.jpg,http://storage.example.com/videos/20240502_021544.mp4,灯管损坏,"灯管损坏","更换"
EV-20240501-109,2024-05-02 02:20:44,30,http://storage.example.com/frames/109.jpg,http://storage.example.com/videos/20240502_022044.mp4,门禁异常,"门禁异常","重启"
EV-20240501-110,2024-05-02 02:25:44,80,http://storage.example.com/frames/110.jpg,http://storage.example.com/videos/20240502_022544.mp4,电梯卡顿,"电梯卡顿","报修"
EV-20240501-111,2024-05-02 02:30:44,55,http://storage.example.com/frames/111.jpg,http://storage.example.com/videos/20240502_023044.mp4,玻璃破损,"玻璃破损","贴警示"
EV-20240501-112,2024-05-02 02:35:44,70,http://storage.example.com/frames/112.jpg,http://storage.example.com/videos/20240502_023544.mp4,异味报警,"异味报警","通风"
EV-20240501-113,2024-05-02 02:40:44,100,http://storage.example.com/frames/113.jpg,http://storage.example.com/videos/20240502_024044.mp4,门口积水,"门口积水","排水"
EV-20240501-114,2024-05-02 02:45:44,40,http://storage.example.com/frames/114.jpg,http://storage.example.com/videos/20240502_024544.mp4,标识脱落,"标识脱落","安装"
EV-20240501-115,2024-05-02 02:50:44,60,http://storage.example.com/frames/115.jpg,http://storage.example.com/videos/20240502_025044.mp4,门锁损坏,"门锁损坏","更换"
EV-20240501-116,2024-05-02 02:55:44,75,http://storage.example.com/frames/116.jpg,http://storage.example.com/videos/20240502_025544.mp4,电源跳闸,"电源跳闸","恢复"
EV-20240501-117,2024-05-02 03:00:44,90,http://storage.example.com/frames/117.jpg,http://storage.example.com/videos/20240502_030044.mp4,垃圾溢出,"垃圾溢出","清理"
EV-20240501-118,2024-05-02 03:05:44,50,http://storage.example.com/frames/118.jpg,http://storage.example.com/videos/20240502_030544.mp4,门禁误报,"门禁误报","校准"
EV-20240501-119,2024-05-02 03:10:44,110,http://storage.example.com/frames/119.jpg,http://storage.example.com/videos/20240502_031044.mp4,空调故障,"空调故障","报修"
EV-20240501-120,2024-05-02 03:15:44,35,http://storage.example.com/frames/120.jpg,http://storage.example.com/videos/20240502_031544.mp4,地砖松动,"地砖松动","修复"
EV-20240501-121,2024-05-02 03:20:44,60,http://storage.example.com/frames/121.jpg,http://storage.example.com/videos/20240502_032044.mp4,门口拥堵,"门口拥堵","疏导"
EV-20240501-122,2024-05-02 03:25:44,80,http://storage.example.com/frames/122.jpg,http://storage.example.com/videos/20240502_032544.mp4,灯光闪烁,"灯光闪烁","更换"
EV-20240501-123,2024-05-02 03:30:44,45,http://storage.example.com/frames/123.jpg,http://storage.example.com/videos/20240502_033044.mp4,门未关好,"门未关好","已关"
EV-20240501-124,2024-05-02 03:35:44,70,http://storage.example.com/frames/124.jpg,http://storage.example.com/videos/20240502_033544.mp4,异常噪音,"异常噪音","检修"
EV-20240501-125,2024-05-02 03:40:44,90,http://storage.example.com/frames/125.jpg,http://storage.example.com/videos/20240502_034044.mp4,水渍发现,"水渍发现","清理"
EV-20240501-126,2024-05-02 03:45:44,120,http://storage.example.com/frames/126.jpg,http://storage.example.com/videos/20240502_034544.mp4,灯管损坏,"灯管损坏","更换"
EV-20240501-127,2024-05-02 03:50:44,30,http://storage.example.com/frames/127.jpg,http://storage.example.com/videos/20240502_035044.mp4,门禁异常,"门禁异常","重启"
EV-20240501-128,2024-05-02 03:55:44,80,http://storage.example.com/frames/128.jpg,http://storage.example.com/videos/20240502_035544.mp4,电梯卡顿,"电梯卡顿","报修"
